x,R,Tg w/CO3,Tg CO3 free,,,,,,Sodium Borate Experimental Values,,,,,
0.715343012,2.513,516.1912683,511.68,,,,,,,,,,,
0.715424018,2.514,516.2020839,511.68,,,,,,,,,,,
0.715504979,2.515,516.2129059,511.68,,,,,,,,,,,
0.715585893,2.516,516.2237344,511.68,,,,,,,,,,,
0.715666761,2.517,516.2345693,511.68,,,,,,,,,,,
0.715747584,2.518,516.2454107,511.68,,,,,,,,,,,
0.71582836,2.519,516.2562586,511.68,,,,,,,,,,,
0.715909091,2.52,516.2671128,511.68,,,,,,,,,,,
0.715989776,2.521,516.2779735,511.68,,,,,,,,,,,
0.716070415,2.522,516.2888407,511.68,,,,,,,,,,,
0.716151008,2.523,516.2997142,511.68,,,,,,,,,,,
0.716231555,2.524,516.3105942,511.68,,,,,,,,,,,
0.716312057,2.525,516.3214805,511.68,,,,,,,,,,,
0.716392513,2.526,516.3323733,511.68,,,,,,,,,,,
0.716472923,2.527,516.3432724,511.68,,,,,,,,,,,
0.716553288,2.528,516.354178,511.68,,,,,,,,,,,
0.716633607,2.529,516.3650899,511.68,,,,,,,,,,,
0.716713881,2.53,516.3760082,511.68,,,,,,,,,,,
0.716794109,2.531,516.3869328,511.68,,,,,,,,,,,
0.716874292,2.532,516.3978639,511.68,,,,,,,,,,,
0.71695443,2.533,516.4088012,511.68,,,,,,,,,,,
0.717034522,2.534,516.419745,511.68,,,,,,,,,,,
0.717114569,2.535,516.430695,511.68,,,,,,,,,,,
0.71719457,2.536,516.4416514,511.68,,,,,,,,,,,
0.717274526,2.537,516.4526142,511.68,,,,,,,,,,,
0.717354438,2.538,516.4635832,511.68,,,,,,,,,,,
0.717434303,2.539,516.4745586,511.68,,,,,,,,,,,
0.717514124,2.54,516.4855403,511.68,,,,,,,,,,,
0.7175939,2.541,516.4965283,511.68,,,,,,,,,,,
0.717673631,2.542,516.5075226,511.68,,,,,,,,,,,
0.717753316,2.543,516.5185232,511.68,,,,,,,,,,,
0.717832957,2.544,516.5295301,511.68,,,,,,,,,,,
0.717912553,2.545,516.5405432,511.68,,,,,,,,,,,
0.717992104,2.546,516.5515627,511.68,,,,,,,,,,,
0.71807161,2.547,516.5625884,511.68,,,,,,,,,,,
0.718151071,2.548,516.5736204,511.68,,,,,,,,,,,
0.718230487,2.549,516.5846586,511.68,,,,,,,,,,,
0.718309859,2.55,516.5957031,511.68,,,,,,,,,,,
0.718389186,2.551,516.6067538,511.68,,,,,,,,,,,
0.718468468,2.552,516.6178107,511.68,,,,,,,,,,,
0.718547706,2.553,516.6288739,511.68,,,,,,,,,,,
0.718626899,2.554,516.6399434,511.68,,,,,,,,,,,
0.718706048,2.555,516.651019,511.68,,,,,,,,,,,
0.718785152,2.556,516.6621009,511.68,,,,,,,,,,,
0.718864211,2.557,516.6731889,511.68,,,,,,,,,,,
0.718943227,2.558,516.6842832,511.68,,,,,,,,,,,
0.719022197,2.559,516.6953837,511.68,,,,,,,,,,,
0.719101124,2.56,516.7064903,511.68,,,,,,,,,,,
0.719180006,2.561,516.7176032,511.68,,,,,,,,,,,
0.719258843,2.562,516.7287222,511.68,,,,,,,,,,,
0.719337637,2.563,516.7398474,511.68,,,,,,,,,,,
0.719416386,2.564,516.7509788,511.68,,,,,,,,,,,
0.719495091,2.565,516.7621163,511.68,,,,,,,,,,,
0.719573752,2.566,516.77326,511.68,,,,,,,,,,,
0.719652369,2.567,516.7844098,511.68,,,,,,,,,,,
0.719730942,2.568,516.7955658,511.68,,,,,,,,,,,
0.71980947,2.569,516.8067279,511.68,,,,,,,,,,,
0.719887955,2.57,516.8178962,511.68,,,,,,,,,,,
0.719966396,2.571,516.8290706,511.68,,,,,,,,,,,
0.720044793,2.572,516.8402511,511.68,,,,,,,,,,,
0.720123146,2.573,516.8514377,511.68,,,,,,,,,,,
0.720201455,2.574,516.8626304,511.68,,,,,,,,,,,
0.72027972,2.575,516.8738293,511.68,,,,,,,,,,,
0.720357942,2.576,516.8850342,511.68,,,,,,,,,,,
0.72043612,2.577,516.8962452,511.68,,,,,,,,,,,
0.720514254,2.578,516.9074623,511.68,,,,,,,,,,,
0.720592344,2.579,516.9186855,511.68,,,,,,,,,,,
0.720670391,2.58,516.9299148,511.68,,,,,,,,,,,
0.720748394,2.581,516.9411501,511.68,,,,,,,,,,,
0.720826354,2.582,516.9523915,511.68,,,,,,,,,,,
0.72090427,2.583,516.9636389,511.68,,,,,,,,,,,
0.720982143,2.584,516.9748924,511.68,,,,,,,,,,,
0.721059972,2.585,516.986152,511.68,,,,,,,,,,,
0.721137758,2.586,516.9974176,511.68,,,,,,,,,,,
0.7212155,2.587,517.0086892,511.68,,,,,,,,,,,
0.7212932,2.588,517.0199669,511.68,,,,,,,,,,,
0.721370855,2.589,517.0312505,511.68,,,,,,,,,,,
0.721448468,2.59,517.0425402,511.68,,,,,,,,,,,
0.721526037,2.591,517.0538359,511.68,,,,,,,,,,,
0.721603563,2.592,517.0651377,511.68,,,,,,,,,,,
0.721681046,2.593,517.0764454,511.68,,,,,,,,,,,
0.721758486,2.594,517.0877591,511.68,,,,,,,,,,,
0.721835883,2.595,517.0990788,511.68,,,,,,,,,,,
0.721913237,2.596,517.1104045,511.68,,,,,,,,,,,
0.721990548,2.597,517.1217361,511.68,,,,,,,,,,,
0.722067815,2.598,517.1330738,511.68,,,,,,,,,,,
0.72214504,2.599,517.1444174,511.68,,,,,,,,,,,
0.722222222,2.6,517.1557669,511.68,,,,,,,,,,,
0.722299361,2.601,517.1671225,511.68,,,,,,,,,,,
0.722376458,2.602,517.1784839,511.68,,,,,,,,,,,
0.722453511,2.603,517.1898514,511.68,,,,,,,,,,,
0.722530522,2.604,517.2012247,511.68,,,,,,,,,,,
0.72260749,2.605,517.212604,511.68,,,,,,,,,,,
0.722684415,2.606,517.2239892,511.68,,,,,,,,,,,
0.722761297,2.607,517.2353804,511.68,,,,,,,,,,,
0.722838137,2.608,517.2467774,511.68,,,,,,,,,,,
0.722914935,2.609,517.2581804,511.68,,,,,,,,,,,
0.72299169,2.61,517.2695893,511.68,,,,,,,,,,,
0.723068402,2.611,517.2810041,511.68,,,,,,,,,,,
0.723145072,2.612,517.2924248,511.68,,,,,,,,,,,
0.723221699,2.613,517.3038513,511.68,,,,,,,,,,,
0.723298284,2.614,517.3152838,511.68,,,,,,,,,,,
0.723374827,2.615,517.3267221,511.68,,,,,,,,,,,
0.723451327,2.616,517.3381663,511.68,,,,,,,,,,,
0.723527785,2.617,517.3496164,511.68,,,,,,,,,,,
0.723604201,2.618,517.3610724,511.68,,,,,,,,,,,
0.723680575,2.619,517.3725342,511.68,,,,,,,,,,,
0.723756906,2.62,517.3840018,511.68,,,,,,,,,,,
0.723833195,2.621,517.3954753,511.68,,,,,,,,,,,
0.723909442,2.622,517.4069546,511.68,,,,,,,,,,,
0.723985647,2.623,517.4184398,511.68,,,,,,,,,,,
0.72406181,2.624,517.4299308,511.68,,,,,,,,,,,
0.724137931,2.625,517.4414277,511.68,,,,,,,,,,,
0.72421401,2.626,517.4529303,511.68,,,,,,,,,,,
0.724290047,2.627,517.4644388,511.68,,,,,,,,,,,
0.724366042,2.628,517.4759531,511.68,,,,,,,,,,,
0.724441995,2.629,517.4874731,511.68,,,,,,,,,,,
0.724517906,2.63,517.498999,511.68,,,,,,,,,,,
0.724593776,2.631,517.5105307,511.68,,,,,,,,,,,
0.724669604,2.632,517.5220682,511.68,,,,,,,,,,,
0.724745389,2.633,517.5336114,511.68,,,,,,,,,,,
0.724821134,2.634,517.5451605,511.68,,,,,,,,,,,
0.724896836,2.635,517.5567153,511.68,,,,,,,,,,,
0.724972497,2.636,517.5682758,511.68,,,,,,,,,,,
0.725048117,2.637,517.5798422,511.68,,,,,,,,,,,
0.725123694,2.638,517.5914142,511.68,,,,,,,,,,,
0.725199231,2.639,517.6029921,511.68,,,,,,,,,,,
0.725274725,2.64,517.6145757,511.68,,,,,,,,,,,
0.725350179,2.641,517.626165,511.68,,,,,,,,,,,
0.72542559,2.642,517.6377601,511.68,,,,,,,,,,,
0.725500961,2.643,517.6493609,511.68,,,,,,,,,,,
0.72557629,2.644,517.6609674,511.68,,,,,,,,,,,
0.725651578,2.645,517.6725796,511.68,,,,,,,,,,,
0.725726824,2.646,517.6841976,511.68,,,,,,,,,,,
0.725802029,2.647,517.6958213,511.68,,,,,,,,,,,
0.725877193,2.648,517.7074506,511.68,,,,,,,,,,,
0.725952316,2.649,517.7190857,511.68,,,,,,,,,,,
0.726027397,2.65,517.7307265,511.68,,,,,,,,,,,
0.726102438,2.651,517.7423729,511.68,,,,,,,,,,,
0.726177437,2.652,517.7540251,511.68,,,,,,,,,,,
0.726252395,2.653,517.7656829,511.68,,,,,,,,,,,
0.726327313,2.654,517.7773464,511.68,,,,,,,,,,,
0.726402189,2.655,517.7890156,511.68,,,,,,,,,,,
0.726477024,2.656,517.8006904,511.68,,,,,,,,,,,
0.726551818,2.657,517.8123709,511.68,,,,,,,,,,,
0.726626572,2.658,517.824057,511.68,,,,,,,,,,,
0.726701285,2.659,517.8357488,511.68,,,,,,,,,,,
0.726775956,2.66,517.8474463,511.68,,,,,,,,,,,
0.726850587,2.661,517.8591494,511.68,,,,,,,,,,,
0.726925177,2.662,517.8708581,511.68,,,,,,,,,,,
0.726999727,2.663,517.8825724,511.68,,,,,,,,,,,
0.727074236,2.664,517.8942924,511.68,,,,,,,,,,,
0.727148704,2.665,517.906018,511.68,,,,,,,,,,,
0.727223131,2.666,517.9177492,511.68,,,,,,,,,,,
0.727297518,2.667,517.929486,511.68,,,,,,,,,,,
0.727371865,2.668,517.9412284,511.68,,,,,,,,,,,
0.727446171,2.669,517.9529764,511.68,,,,,,,,,,,
0.727520436,2.67,517.96473,511.68,,,,,,,,,,,
0.727594661,2.671,517.9764892,511.68,,,,,,,,,,,
0.727668845,2.672,517.988254,511.68,,,,,,,,,,,
0.727742989,2.673,518.0000244,511.68,,,,,,,,,,,
0.727817093,2.674,518.0118003,511.68,,,,,,,,,,,
0.727891156,2.675,518.0235818,511.68,,,,,,,,,,,
0.72796518,2.676,518.0353689,511.68,,,,,,,,,,,
0.728039162,2.677,518.0471615,511.68,,,,,,,,,,,
0.728113105,2.678,518.0589597,511.68,,,,,,,,,,,
0.728187007,2.679,518.0707634,511.68,,,,,,,,,,,
0.72826087,2.68,518.0825727,511.68,,,,,,,,,,,
0.728334692,2.681,518.0943875,511.68,,,,,,,,,,,
0.728408474,2.682,518.1062079,511.68,,,,,,,,,,,
0.728482216,2.683,518.1180337,511.68,,,,,,,,,,,
0.728555917,2.684,518.1298652,511.68,,,,,,,,,,,
0.728629579,2.685,518.1417021,511.68,,,,,,,,,,,
0.728703201,2.686,518.1535445,511.68,,,,,,,,,,,
0.728776783,2.687,518.1653925,511.68,,,,,,,,,,,
0.728850325,2.688,518.177246,511.68,,,,,,,,,,,
0.728923828,2.689,518.1891049,511.68,,,,,,,,,,,
0.72899729,2.69,518.2009694,511.68,,,,,,,,,,,
0.729070713,2.691,518.2128393,511.68,,,,,,,,,,,
0.729144095,2.692,518.2247148,511.68,,,,,,,,,,,
0.729217438,2.693,518.2365957,511.68,,,,,,,,,,,
0.729290742,2.694,518.2484821,511.68,,,,,,,,,,,
0.729364005,2.695,518.260374,511.68,,,,,,,,,,,
0.729437229,2.696,518.2722713,511.68,,,,,,,,,,,
0.729510414,2.697,518.2841741,511.68,,,,,,,,,,,
0.729583559,2.698,518.2960824,511.68,,,,,,,,,,,
0.729656664,2.699,518.3079961,511.68,,,,,,,,,,,
0.72972973,2.7,518.3199153,511.68,,,,,,,,,,,
0.729802756,2.701,518.3318399,511.68,,,,,,,,,,,
0.729875743,2.702,518.3437699,511.68,,,,,,,,,,,
0.72994869,2.703,518.3557054,511.68,,,,,,,,,,,
0.730021598,2.704,518.3676463,511.68,,,,,,,,,,,
0.730094467,2.705,518.3795926,511.68,,,,,,,,,,,
0.730167296,2.706,518.3915444,511.68,,,,,,,,,,,
0.730240086,2.707,518.4035016,511.68,,,,,,,,,,,
0.730312837,2.708,518.4154642,511.68,,,,,,,,,,,
0.730385549,2.709,518.4274321,511.68,,,,,,,,,,,
0.730458221,2.71,518.4394055,511.68,,,,,,,,,,,
0.730530854,2.711,518.4513843,511.68,,,,,,,,,,,
0.730603448,2.712,518.4633685,511.68,,,,,,,,,,,
0.730676003,2.713,518.4753581,511.68,,,,,,,,,,,
0.730748519,2.714,518.487353,511.68,,,,,,,,,,,
0.730820996,2.715,518.4993534,511.68,,,,,,,,,,,
0.730893434,2.716,518.5113591,511.68,,,,,,,,,,,
0.730965833,2.717,518.5233702,511.68,,,,,,,,,,,
0.731038193,2.718,518.5353866,511.68,,,,,,,,,,,
0.731110514,2.719,518.5474084,511.68,,,,,,,,,,,
0.731182796,2.72,518.5594356,511.68,,,,,,,,,,,
0.731255039,2.721,518.5714681,511.68,,,,,,,,,,,
0.731327243,2.722,518.5835059,511.68,,,,,,,,,,,
0.731399409,2.723,518.5955491,511.68,,,,,,,,,,,
0.731471536,2.724,518.6075976,511.68,,,,,,,,,,,
0.731543624,2.725,518.6196515,511.68,,,,,,,,,,,
0.731615674,2.726,518.6317107,511.68,,,,,,,,,,,
0.731687684,2.727,518.6437752,511.68,,,,,,,,,,,
0.731759657,2.728,518.6558451,511.68,,,,,,,,,,,
0.73183159,2.729,518.6679202,511.68,,,,,,,,,,,
0.731903485,2.73,518.6800007,511.68,,,,,,,,,,,
0.731975342,2.731,518.6920864,511.68,,,,,,,,,,,
0.73204716,2.732,518.7041775,511.68,,,,,,,,,,,
0.732118939,2.733,518.7162739,511.68,,,,,,,,,,,
0.73219068,2.734,518.7283755,511.68,,,,,,,,,,,
0.732262383,2.735,518.7404825,511.68,,,,,,,,,,,
0.732334047,2.736,518.7525947,511.68,,,,,,,,,,,
0.732405673,2.737,518.7647122,511.68,,,,,,,,,,,
0.732477261,2.738,518.776835,511.68,,,,,,,,,,,
0.73254881,2.739,518.7889631,511.68,,,,,,,,,,,
0.732620321,2.74,518.8010964,511.68,,,,,,,,,,,
0.732691794,2.741,518.8132349,511.68,,,,,,,,,,,
0.732763228,2.742,518.8253788,511.68,,,,,,,,,,,
0.732834625,2.743,518.8375279,511.68,,,,,,,,,,,
0.732905983,2.744,518.8496822,511.68,,,,,,,,,,,
0.732977303,2.745,518.8618418,511.68,,,,,,,,,,,
0.733048585,2.746,518.8740066,511.68,,,,,,,,,,,
0.733119829,2.747,518.8861766,511.68,,,,,,,,,,,
0.733191035,2.748,518.8983519,511.68,,,,,,,,,,,
0.733262203,2.749,518.9105324,511.68,,,,,,,,,,,
0.733333333,2.75,518.9227182,511.68,,,,,,,,,,,
0.733404425,2.751,518.9349091,511.68,,,,,,,,,,,
0.73347548,2.752,518.9471052,511.68,,,,,,,,,,,
0.733546496,2.753,518.9593066,511.68,,,,,,,,,,,
0.733617475,2.754,518.9715132,511.68,,,,,,,,,,,
0.733688415,2.755,518.9837249,511.68,,,,,,,,,,,
0.733759318,2.756,518.9959419,511.68,,,,,,,,,,,
0.733830184,2.757,519.0081641,511.68,,,,,,,,,,,
0.733901011,2.758,519.0203914,511.68,,,,,,,,,,,
0.733971801,2.759,519.0326239,511.68,,,,,,,,,,,
0.734042553,2.76,519.0448616,511.68,,,,,,,,,,,
0.734113268,2.761,519.0571045,511.68,,,,,,,,,,,
0.734183945,2.762,519.0693525,511.68,,,,,,,,,,,
0.734254584,2.763,519.0816057,511.68,,,,,,,,,,,
0.734325186,2.764,519.0938641,511.68,,,,,,,,,,,
0.73439575,2.765,519.1061276,511.68,,,,,,,,,,,
0.734466277,2.766,519.1183963,511.68,,,,,,,,,,,
0.734536767,2.767,519.1306701,511.68,,,,,,,,,,,
0.734607219,2.768,519.1429491,511.68,,,,,,,,,,,
0.734677633,2.769,519.1552332,511.68,,,,,,,,,,,
0.734748011,2.77,519.1675224,511.68,,,,,,,,,,,
0.734818351,2.771,519.1798168,511.68,,,,,,,,,,,
0.734888653,2.772,519.1921163,511.68,,,,,,,,,,,
0.734958919,2.773,519.2044209,511.68,,,,,,,,,,,
0.735029147,2.774,519.2167307,511.68,,,,,,,,,,,
0.735099338,2.775,519.2290455,511.68,,,,,,,,,,,
0.735169492,2.776,519.2413655,511.68,,,,,,,,,,,
0.735239608,2.777,519.2536905,511.68,,,,,,,,,,,
0.735309688,2.778,519.2660207,511.68,,,,,,,,,,,
0.73537973,2.779,519.278356,511.68,,,,,,,,,,,
0.735449735,2.78,519.2906963,511.68,,,,,,,,,,,
0.735519704,2.781,519.3030418,511.68,,,,,,,,,,,
0.735589635,2.782,519.3153923,511.68,,,,,,,,,,,
0.735659529,2.783,519.3277479,511.68,,,,,,,,,,,
0.735729387,2.784,519.3401086,511.68,,,,,,,,,,,
0.735799207,2.785,519.3524743,511.68,,,,,,,,,,,
0.735868991,2.786,519.3648452,511.68,,,,,,,,,,,
0.735938738,2.787,519.3772211,511.68,,,,,,,,,,,
0.736008448,2.788,519.389602,511.68,,,,,,,,,,,
0.736078121,2.789,519.401988,511.68,,,,,,,,,,,
0.736147757,2.79,519.4143791,511.68,,,,,,,,,,,
0.736217357,2.791,519.4267752,511.68,,,,,,,,,,,
0.73628692,2.792,519.4391763,511.68,,,,,,,,,,,
0.736356446,2.793,519.4515825,511.68,,,,,,,,,,,
0.736425936,2.794,519.4639937,511.68,,,,,,,,,,,
0.736495389,2.795,519.47641,511.68,,,,,,,,,,,
0.736564805,2.796,519.4888313,511.68,,,,,,,,,,,
0.736634185,2.797,519.5012576,511.68,,,,,,,,,,,
0.736703528,2.798,519.5136889,511.68,,,,,,,,,,,
0.736772835,2.799,519.5261252,511.68,,,,,,,,,,,
0.736842105,2.8,519.5385666,511.68,,,,,,,,,,,
0.736911339,2.801,519.5510129,511.68,,,,,,,,,,,
0.736980537,2.802,519.5634643,511.68,,,,,,,,,,,
0.737049698,2.803,519.5759206,511.68,,,,,,,,,,,
0.737118822,2.804,519.588382,511.68,,,,,,,,,,,
0.737187911,2.805,519.6008483,511.68,,,,,,,,,,,
0.737256963,2.806,519.6133196,511.68,,,,,,,,,,,
0.737325978,2.807,519.6257959,511.68,,,,,,,,,,,
0.737394958,2.808,519.6382772,511.68,,,,,,,,,,,
0.737463901,2.809,519.6507635,511.68,,,,,,,,,,,
0.737532808,2.81,519.6632547,511.68,,,,,,,,,,,
0.737601679,2.811,519.6757509,511.68,,,,,,,,,,,
0.737670514,2.812,519.688252,511.68,,,,,,,,,,,
0.737739313,2.813,519.7007581,511.68,,,,,,,,,,,
0.737808076,2.814,519.7132692,511.68,,,,,,,,,,,
0.737876802,2.815,519.7257852,511.68,,,,,,,,,,,
0.737945493,2.816,519.7383062,511.68,,,,,,,,,,,
0.738014147,2.817,519.7508321,511.68,,,,,,,,,,,
0.738082766,2.818,519.7633629,511.68,,,,,,,,,,,
0.738151349,2.819,519.7758987,511.68,,,,,,,,,,,
0.738219895,2.82,519.7884394,511.68,,,,,,,,,,,
0.738288406,2.821,519.8009851,511.68,,,,,,,,,,,
0.738356881,2.822,519.8135356,511.68,,,,,,,,,,,
0.73842532,2.823,519.8260911,511.68,,,,,,,,,,,
0.738493724,2.824,519.8386515,511.68,,,,,,,,,,,
0.738562092,2.825,519.8512168,511.68,,,,,,,,,,,
0.738630423,2.826,519.863787,511.68,,,,,,,,,,,
0.73869872,2.827,519.8763621,511.68,,,,,,,,,,,
0.73876698,2.828,519.8889422,511.68,,,,,,,,,,,
0.738835205,2.829,519.9015271,511.68,,,,,,,,,,,
0.738903394,2.83,519.9141169,511.68,,,,,,,,,,,
0.738971548,2.831,519.9267116,511.68,,,,,,,,,,,
0.739039666,2.832,519.9393111,511.68,,,,,,,,,,,
0.739107748,2.833,519.9519156,511.68,,,,,,,,,,,
0.739175796,2.834,519.9645249,511.68,,,,,,,,,,,
0.739243807,2.835,519.9771391,511.68,,,,,,,,,,,
0.739311783,2.836,519.9897582,511.68,,,,,,,,,,,
0.739379724,2.837,520.0023821,511.68,,,,,,,,,,,
0.739447629,2.838,520.0150109,511.68,,,,,,,,,,,
0.739515499,2.839,520.0276446,511.68,,,,,,,,,,,
0.739583333,2.84,520.0402831,511.68,,,,,,,,,,,
0.739651133,2.841,520.0529264,511.68,,,,,,,,,,,
0.739718896,2.842,520.0655746,511.68,,,,,,,,,,,
0.739786625,2.843,520.0782277,511.68,,,,,,,,,,,
0.739854318,2.844,520.0908855,511.68,,,,,,,,,,,
0.739921977,2.845,520.1035482,511.68,,,,,,,,,,,
0.7399896,2.846,520.1162158,511.68,,,,,,,,,,,
0.740057187,2.847,520.1288882,511.68,,,,,,,,,,,
0.74012474,2.848,520.1415654,511.68,,,,,,,,,,,
0.740192258,2.849,520.1542474,511.68,,,,,,,,,,,
0.74025974,2.85,520.1669342,511.68,,,,,,,,,,,
0.740327188,2.851,520.1796258,511.68,,,,,,,,,,,
0.7403946,2.852,520.1923223,511.68,,,,,,,,,,,
0.740461978,2.853,520.2050235,511.68,,,,,,,,,,,
0.74052932,2.854,520.2177296,511.68,,,,,,,,,,,
0.740596628,2.855,520.2304404,511.68,,,,,,,,,,,
0.7406639,2.856,520.2431561,511.68,,,,,,,,,,,
0.740731138,2.857,520.2558765,511.68,,,,,,,,,,,
0.740798341,2.858,520.2686017,511.68,,,,,,,,,,,
0.740865509,2.859,520.2813317,511.68,,,,,,,,,,,
0.740932642,2.86,520.2940665,511.68,,,,,,,,,,,
0.740999741,2.861,520.306806,511.68,,,,,,,,,,,
0.741066805,2.862,520.3195503,511.68,,,,,,,,,,,
0.741133834,2.863,520.3322994,511.68,,,,,,,,,,,
0.741200828,2.864,520.3450533,511.68,,,,,,,,,,,
0.741267788,2.865,520.3578119,511.68,,,,,,,,,,,
0.741334713,2.866,520.3705752,511.68,,,,,,,,,,,
0.741401603,2.867,520.3833434,511.68,,,,,,,,,,,
0.741468459,2.868,520.3961162,511.68,,,,,,,,,,,
0.74153528,2.869,520.4088938,511.68,,,,,,,,,,,
0.741602067,2.87,520.4216762,511.68,,,,,,,,,,,
0.741668819,2.871,520.4344633,511.68,,,,,,,,,,,
0.741735537,2.872,520.4472551,511.68,,,,,,,,,,,
0.741802221,2.873,520.4600516,511.68,,,,,,,,,,,
0.741868869,2.874,520.4728529,511.68,,,,,,,,,,,
0.741935484,2.875,520.4856589,511.68,,,,,,,,,,,
0.742002064,2.876,520.4984696,511.68,,,,,,,,,,,
0.74206861,2.877,520.5112851,511.68,,,,,,,,,,,
0.742135121,2.878,520.5241052,511.68,,,,,,,,,,,
0.742201598,2.879,520.5369301,511.68,,,,,,,,,,,
0.742268041,2.88,520.5497596,511.68,,,,,,,,,,,
0.74233445,2.881,520.5625939,511.68,,,,,,,,,,,
0.742400824,2.882,520.5754329,511.68,,,,,,,,,,,
0.742467165,2.883,520.5882765,511.68,,,,,,,,,,,
0.742533471,2.884,520.6011249,511.68,,,,,,,,,,,
0.742599743,2.885,520.6139779,511.68,,,,,,,,,,,
0.74266598,2.886,520.6268356,511.68,,,,,,,,,,,
0.742732184,2.887,520.639698,511.68,,,,,,,,,,,
0.742798354,2.888,520.6525651,511.68,,,,,,,,,,,
0.74286449,2.889,520.6654368,511.68,,,,,,,,,,,
0.742930591,2.89,520.6783132,511.68,,,,,,,,,,,
0.742996659,2.891,520.6911943,511.68,,,,,,,,,,,
0.743062693,2.892,520.70408,511.68,,,,,,,,,,,
0.743128693,2.893,520.7169704,511.68,,,,,,,,,,,
0.743194658,2.894,520.7298655,511.68,,,,,,,,,,,
0.743260591,2.895,520.7427652,511.68,,,,,,,,,,,
0.743326489,2.896,520.7556696,511.68,,,,,,,,,,,
0.743392353,2.897,520.7685786,511.68,,,,,,,,,,,
0.743458184,2.898,520.7814922,511.68,,,,,,,,,,,
0.743523981,2.899,520.7944105,511.68,,,,,,,,,,,
0.743589744,2.9,520.8073334,511.68,,,,,,,,,,,
0.743655473,2.901,520.8202609,511.68,,,,,,,,,,,
0.743721169,2.902,520.8331931,511.68,,,,,,,,,,,
0.743786831,2.903,520.8461299,511.68,,,,,,,,,,,
0.743852459,2.904,520.8590713,511.68,,,,,,,,,,,
0.743918054,2.905,520.8720173,511.68,,,,,,,,,,,
0.743983615,2.906,520.884968,511.68,,,,,,,,,,,
0.744049143,2.907,520.8979232,511.68,,,,,,,,,,,
0.744114637,2.908,520.9108831,511.68,,,,,,,,,,,
0.744180097,2.909,520.9238476,511.68,,,,,,,,,,,
0.744245524,2.91,520.9368166,511.68,,,,,,,,,,,
0.744310918,2.911,520.9497903,511.68,,,,,,,,,,,
0.744376278,2.912,520.9627685,511.68,,,,,,,,,,,
0.744441605,2.913,520.9757514,511.68,,,,,,,,,,,
0.744506898,2.914,520.9887388,511.68,,,,,,,,,,,
0.744572158,2.915,521.0017308,511.68,,,,,,,,,,,
0.744637385,2.916,521.0147274,511.68,,,,,,,,,,,
0.744702579,2.917,521.0277285,511.68,,,,,,,,,,,
0.744767739,2.918,521.0407343,511.68,,,,,,,,,,,
0.744832866,2.919,521.0537446,511.68,,,,,,,,,,,
0.744897959,2.92,521.0667594,511.68,,,,,,,,,,,
0.74496302,2.921,521.0797789,511.68,,,,,,,,,,,
0.745028047,2.922,521.0928029,511.68,,,,,,,,,,,
0.745093041,2.923,521.1058314,511.68,,,,,,,,,,,
0.745158002,2.924,521.1188645,511.68,,,,,,,,,,,
0.74522293,2.925,521.1319021,511.68,,,,,,,,,,,
0.745287825,2.926,521.1449443,511.68,,,,,,,,,,,
0.745352687,2.927,521.1579911,511.68,,,,,,,,,,,
0.745417515,2.928,521.1710423,511.68,,,,,,,,,,,
0.745482311,2.929,521.1840981,511.68,,,,,,,,,,,
0.745547074,2.93,521.1971585,511.68,,,,,,,,,,,
0.745611804,2.931,521.2102233,511.68,,,,,,,,,,,
0.745676501,2.932,521.2232927,511.68,,,,,,,,,,,
0.745741165,2.933,521.2363666,511.68,,,,,,,,,,,
0.745805796,2.934,521.2494451,511.68,,,,,,,,,,,
0.745870394,2.935,521.262528,511.68,,,,,,,,,,,
0.745934959,2.936,521.2756155,511.68,,,,,,,,,,,
0.745999492,2.937,521.2887074,511.68,,,,,,,,,,,
0.746063992,2.938,521.3018039,511.68,,,,,,,,,,,
0.746128459,2.939,521.3149049,511.68,,,,,,,,,,,
0.746192893,2.94,521.3280103,511.68,,,,,,,,,,,
0.746257295,2.941,521.3411203,511.68,,,,,,,,,,,
0.746321664,2.942,521.3542348,511.68,,,,,,,,,,,
0.746386001,2.943,521.3673537,511.68,,,,,,,,,,,
0.746450304,2.944,521.3804771,511.68,,,,,,,,,,,
0.746514575,2.945,521.393605,511.68,,,,,,,,,,,
0.746578814,2.946,521.4067374,511.68,,,,,,,,,,,
0.74664302,2.947,521.4198743,511.68,,,,,,,,,,,
0.746707194,2.948,521.4330156,511.68,,,,,,,,,,,
0.746771335,2.949,521.4461614,511.68,,,,,,,,,,,
0.746835443,2.95,521.4593117,511.68,,,,,,,,,,,
0.746899519,2.951,521.4724665,511.68,,,,,,,,,,,
0.746963563,2.952,521.4856257,511.68,,,,,,,,,,,
0.747027574,2.953,521.4987893,511.68,,,,,,,,,,,
0.747091553,2.954,521.5119574,511.68,,,,,,,,,,,
0.747155499,2.955,521.52513,511.68,,,,,,,,,,,
0.747219414,2.956,521.538307,511.68,,,,,,,,,,,
0.747283295,2.957,521.5514884,511.68,,,,,,,,,,,
0.747347145,2.958,521.5646743,511.68,,,,,,,,,,,
0.747410962,2.959,521.5778646,511.68,,,,,,,,,,,
0.747474747,2.96,521.5910594,511.68,,,,,,,,,,,
0.7475385,2.961,521.6042586,511.68,,,,,,,,,,,
0.747602221,2.962,521.6174622,511.68,,,,,,,,,,,
0.74766591,2.963,521.6306702,511.68,,,,,,,,,,,
